time,cog_index,correct_in_db,total_in_db,correct_in_GA,total_in_GA,precision
42700,-1,4,4,5,9,0.5556
42755,-1,4,4,5,9,0.5556
42812,-1,4,4,5,9,0.5556
42868,-1,4,4,5,9,0.5556
42925,-1,4,4,5,9,0.5556
43046,-1,4,4,4,5,0.8000
43101,-1,4,4,4,5,0.8000
43157,-1,4,4,4,5,0.8000
43213,-1,4,4,4,5,0.8000
43273,-1,4,4,4,5,0.8000
43330,-1,4,4,4,5,0.8000
43385,-1,4,4,4,5,0.8000
43440,-1,4,4,4,5,0.8000
43495,-1,4,4,4,5,0.8000
43551,-1,4,4,4,5,0.8000
43607,-1,4,4,4,5,0.8000
43662,-1,4,4,4,5,0.8000
43783,-1,4,4,4,5,0.8000
43837,-1,4,4,4,5,0.8000
43893,-1,4,4,4,5,0.8000
43950,-1,4,4,4,5,0.8000
44006,-1,4,4,4,5,0.8000
44062,-1,4,4,4,5,0.8000
44117,-1,4,4,4,5,0.8000
44173,-1,4,4,4,4,1.0000
44230,-1,4,4,4,4,1.0000
44292,-1,4,4,4,4,1.0000
44347,-1,4,4,4,4,1.0000
44403,-1,4,4,4,4,1.0000
44459,-1,4,4,4,4,1.0000
44581,-1,4,4,4,4,1.0000
44636,-1,4,4,4,4,1.0000
44691,-1,4,4,4,4,1.0000
44746,-1,4,4,4,4,1.0000
44802,-1,4,4,4,4,1.0000
44857,-1,4,4,4,4,1.0000
44913,-1,4,4,4,4,1.0000
44969,-1,4,4,4,4,1.0000
45024,-1,4,4,4,4,1.0000
45080,-1,4,4,4,4,1.0000
45135,-1,4,4,4,4,1.0000
45191,-1,4,4,4,4,1.0000
45318,-1,4,4,4,4,1.0000
45375,-1,4,4,4,4,1.0000
45430,-1,4,4,4,4,1.0000
45486,-1,4,4,4,4,1.0000
45540,-1,4,4,4,4,1.0000
45595,-1,4,4,4,4,1.0000
45651,-1,4,4,4,4,1.0000
45707,-1,4,4,4,4,1.0000
45763,-1,4,4,4,4,1.0000
45819,-1,4,4,4,4,1.0000
45874,-1,4,4,4,4,1.0000
45928,-1,4,4,4,4,1.0000
45983,-1,4,4,4,4,1.0000
46108,-1,4,4,4,4,1.0000
46163,-1,4,4,4,4,1.0000
46218,-1,4,4,4,4,1.0000
46278,-1,4,4,4,4,1.0000
46333,-1,4,4,4,4,1.0000
46388,-1,4,4,4,4,1.0000
46443,-1,4,4,4,4,1.0000
46499,-1,4,4,4,4,1.0000
46553,-1,4,4,4,4,1.0000
46608,-1,4,4,4,4,1.0000
46664,-1,4,4,4,4,1.0000
46719,-1,4,4,4,4,1.0000
46842,-1,4,4,4,4,1.0000
46898,-1,4,4,4,4,1.0000
46953,-1,4,4,4,4,1.0000
47009,-1,4,4,4,4,1.0000
47064,-1,4,4,4,4,1.0000
47119,-1,4,4,4,4,1.0000
47174,-1,4,4,4,4,1.0000
47231,-1,4,4,4,4,1.0000
47293,-1,4,4,4,4,1.0000
47349,-1,4,4,4,4,1.0000
47405,-1,4,4,4,4,1.0000
47462,-1,4,4,4,4,1.0000
47518,-1,4,4,4,4,1.0000
47645,-1,4,4,4,4,1.0000
47699,-1,4,4,4,4,1.0000
47755,-1,4,4,4,4,1.0000
47810,-1,4,4,4,4,1.0000
47865,-1,4,4,4,4,1.0000
47920,-1,4,4,4,4,1.0000
47975,-1,4,4,4,4,1.0000
48032,-1,4,4,4,4,1.0000
48088,-1,4,4,4,4,1.0000
48144,-1,4,4,4,4,1.0000
48199,-1,4,4,4,4,1.0000
48258,-1,4,4,4,4,1.0000
48389,-1,4,4,4,4,1.0000
48446,-1,4,4,4,4,1.0000
48503,-1,4,4,4,4,1.0000
48558,-1,4,4,4,4,1.0000
48615,-1,4,4,4,4,1.0000
48671,-1,4,4,4,4,1.0000
48727,-1,4,4,4,4,1.0000
48783,-1,4,4,4,4,1.0000
48839,-1,4,4,4,4,1.0000
48895,-1,4,4,4,4,1.0000
48953,-1,4,4,4,4,1.0000
49009,-1,4,4,4,4,1.0000
49065,-1,4,4,4,4,1.0000
49195,-1,4,4,4,4,1.0000
49251,-1,4,4,4,4,1.0000
49309,-1,4,4,4,4,1.0000
49365,-1,4,4,4,4,1.0000
49421,-1,4,4,4,4,1.0000
49477,-1,4,4,4,4,1.0000
49533,-1,4,4,4,4,1.0000
49589,-1,4,4,4,4,1.0000
49645,-1,4,4,4,4,1.0000
49700,-1,4,4,4,4,1.0000
49756,-1,4,4,4,4,1.0000
49812,-1,4,4,4,4,1.0000
49941,-1,4,4,4,4,1.0000
49997,-1,4,4,4,4,1.0000
50052,-1,4,4,4,4,1.0000
50108,-1,4,4,4,4,1.0000
50163,-1,4,4,4,4,1.0000
50220,-1,4,4,4,4,1.0000
50280,-1,4,4,4,4,1.0000
50335,-1,4,4,4,4,1.0000
50391,-1,4,4,4,4,1.0000
50446,-1,4,4,4,4,1.0000
50502,-1,4,4,4,4,1.0000
50559,-1,4,4,4,4,1.0000
50614,-1,4,4,5,10,0.5000
50748,-1,4,4,5,10,0.5000
50804,-1,4,4,5,10,0.5000
50859,-1,4,4,5,10,0.5000
50914,-1,4,4,5,10,0.5000
50970,-1,4,4,5,10,0.5000
51026,-1,4,4,5,10,0.5000
51082,-1,4,4,5,10,0.5000
51138,-1,4,4,5,10,0.5000
51194,-1,4,4,5,10,0.5000
51251,-1,4,4,5,10,0.5000
51309,-1,4,4,5,10,0.5000
51365,-1,4,4,5,10,0.5000
51497,-1,4,4,5,10,0.5000
51553,-1,4,4,5,10,0.5000
51609,-1,4,4,5,10,0.5000
51665,-1,4,4,5,10,0.5000
51721,-1,4,4,5,10,0.5000
51777,-1,4,4,5,10,0.5000
51832,-1,4,4,5,10,0.5000
51887,-1,4,4,5,10,0.5000
51942,-1,4,4,5,10,0.5000
51998,-1,4,4,5,10,0.5000
52055,-1,4,4,5,10,0.5000
52112,-1,4,4,5,10,0.5000
52167,-1,4,4,5,10,0.5000
52305,-1,4,4,5,10,0.5000
52360,-1,4,4,5,10,0.5000
52417,-1,4,4,5,10,0.5000
52473,-1,4,4,5,10,0.5000
52529,-1,4,4,5,10,0.5000
52586,-1,4,4,5,10,0.5000
52642,-1,4,4,5,10,0.5000
52699,-1,4,4,5,10,0.5000
52755,-1,4,4,5,10,0.5000
52812,-1,4,4,5,10,0.5000
52868,-1,4,4,5,10,0.5000
52924,-1,4,4,5,10,0.5000
53059,-1,4,4,5,10,0.5000
53114,-1,4,4,5,10,0.5000
53170,-1,4,4,5,10,0.5000
53227,-1,4,4,5,10,0.5000
53287,-1,4,4,5,10,0.5000
53343,-1,4,4,5,10,0.5000
53398,-1,4,4,5,10,0.5000
53453,-1,4,4,5,10,0.5000
53509,-1,4,4,5,10,0.5000
53564,-1,4,4,5,10,0.5000
53621,-1,4,4,5,10,0.5000
53677,-1,4,4,5,10,0.5000
53733,-1,4,4,5,10,0.5000
53869,-1,4,4,5,10,0.5000
53924,-1,4,4,5,10,0.5000
53980,-1,4,4,5,10,0.5000
54035,-1,4,4,5,10,0.5000
54091,-1,4,4,5,10,0.5000
54149,-1,4,4,5,10,0.5000
54206,-1,4,4,5,10,0.5000
54263,-1,4,4,5,10,0.5000
54318,-1,4,4,5,10,0.5000
54373,-1,4,4,5,10,0.5000
54429,-1,5,5,5,10,0.5000
54484,-1,5,5,5,8,0.6250
54622,-1,5,5,5,8,0.6250
54676,-1,5,5,5,8,0.6250
54733,-1,5,5,5,8,0.6250
54789,-1,5,5,5,8,0.6250
54844,-1,5,5,5,8,0.6250
54900,-1,5,5,5,8,0.6250
54956,-1,5,5,5,8,0.6250
55013,-1,5,5,5,8,0.6250
55068,-1,5,5,5,6,0.8333
55123,-1,5,5,5,6,0.8333
55179,-1,5,5,5,6,0.8333
55235,-1,5,5,5,6,0.8333
55294,-1,5,5,5,5,1.0000
55430,-1,5,5,5,5,1.0000
55485,-1,5,5,5,5,1.0000
55539,-1,5,5,5,5,1.0000
55595,-1,5,5,5,5,1.0000
55652,-1,5,5,5,5,1.0000
55707,-1,5,5,5,5,1.0000
55762,-1,5,5,5,5,1.0000
55817,-1,5,5,5,5,1.0000
55872,-1,5,5,5,5,1.0000
55928,-1,5,5,5,5,1.0000
55982,-1,5,5,5,5,1.0000
56038,-1,5,5,5,5,1.0000
56176,-1,5,5,5,5,1.0000
56232,-1,5,5,5,5,1.0000
56293,-1,5,5,5,5,1.0000
56348,-1,5,5,5,5,1.0000
56404,-1,5,5,5,5,1.0000
56459,-1,5,5,5,5,1.0000
56515,-1,5,5,5,5,1.0000
56571,-1,5,5,5,5,1.0000
56625,-1,5,5,5,5,1.0000
56682,-1,5,5,5,5,1.0000
56737,-1,5,5,5,5,1.0000
56793,-1,5,5,5,5,1.0000
56849,-1,5,5,5,5,1.0000
56986,-1,5,5,5,5,1.0000
57043,-1,5,5,5,5,1.0000
57098,-1,5,5,5,5,1.0000
57154,-1,5,5,5,5,1.0000
57208,-1,5,5,5,5,1.0000
57268,-1,5,5,5,5,1.0000
57323,-1,5,5,5,5,1.0000
57378,-1,5,5,5,5,1.0000
57435,-1,5,5,5,5,1.0000
57491,-1,5,5,5,5,1.0000
57546,-1,5,5,5,5,1.0000
57601,-1,5,5,5,5,1.0000
57742,-1,5,5,5,5,1.0000
57798,-1,5,5,5,5,1.0000
57853,-1,5,5,5,5,1.0000
57909,-1,5,5,5,5,1.0000
57964,-1,5,5,5,5,1.0000
58019,-1,5,5,5,5,1.0000
58074,-1,5,5,5,5,1.0000
58130,-1,5,5,5,5,1.0000
58186,-1,5,5,5,5,1.0000
58241,-1,5,5,5,5,1.0000
58299,-1,5,5,5,5,1.0000
58355,-1,5,5,5,5,1.0000
58410,-1,5,5,5,5,1.0000
58552,-1,5,5,5,5,1.0000
58607,-1,5,5,5,5,1.0000
58662,-1,5,5,5,5,1.0000
58717,-1,5,5,5,5,1.0000
58774,-1,5,5,5,5,1.0000
58831,-1,5,5,5,5,1.0000
58886,-1,5,5,5,24,0.2083
58943,-1,5,5,4,8,0.5000
58999,-1,5,5,4,8,0.5000
59054,-1,5,5,4,8,0.5000
59109,-1,5,5,4,8,0.5000
59167,-1,5,5,4,8,0.5000
59313,-1,5,6,4,8,0.5000
59368,-1,5,6,4,8,0.5000
59422,-1,5,6,4,8,0.5000
59477,-1,5,6,5,5,1.0000
59533,-1,5,6,5,5,1.0000
59589,-1,5,6,5,5,1.0000
59644,-1,5,6,7,11,0.6364
59698,-1,5,6,7,11,0.6364
59754,-1,5,6,7,11,0.6364
59810,-1,5,6,7,11,0.6364
59867,-1,5,6,7,11,0.6364
59924,-1,5,6,7,11,0.6364
59980,-1,5,6,7,11,0.6364
60122,-1,5,6,7,11,0.6364
60177,-1,5,6,7,11,0.6364
60233,-1,5,6,7,11,0.6364
60297,-1,5,6,7,11,0.6364
60353,-1,5,6,7,11,0.6364
60408,-1,5,6,7,11,0.6364
60463,-1,5,6,7,11,0.6364
60518,-1,5,6,7,11,0.6364
60573,-1,5,6,7,11,0.6364
60628,-1,5,6,7,11,0.6364
60683,-1,5,6,7,11,0.6364
60739,-1,5,6,7,11,0.6364
60884,-1,5,6,7,11,0.6364
60940,-1,5,6,7,11,0.6364
60997,-1,5,6,7,11,0.6364
61053,-1,5,6,7,11,0.6364
61108,-1,5,6,7,11,0.6364
61163,-1,5,6,7,11,0.6364
61218,-1,5,6,7,11,0.6364
61277,-1,5,6,7,11,0.6364
61333,-1,5,6,7,11,0.6364
61389,-1,5,6,7,11,0.6364
61444,-1,5,6,7,11,0.6364
61502,-1,5,6,7,11,0.6364
61558,-1,5,6,7,11,0.6364
61703,-1,5,6,7,11,0.6364
61759,-1,5,6,7,11,0.6364
61814,-1,5,6,7,11,0.6364
61870,-1,5,6,7,11,0.6364
61925,-1,5,6,7,11,0.6364
61980,-1,5,6,7,11,0.6364
62035,-1,5,6,7,11,0.6364
62090,-1,5,7,7,11,0.6364
62145,-1,5,7,7,11,0.6364
62200,-1,5,7,7,11,0.6364
62259,-1,5,7,7,11,0.6364
62315,-1,5,7,7,11,0.6364
62463,-1,5,7,7,11,0.6364
62518,-1,5,7,7,11,0.6364
62573,-1,5,7,7,11,0.6364
62629,-1,5,7,7,11,0.6364
62684,-1,5,7,7,11,0.6364
62740,-1,5,7,7,11,0.6364
62796,-1,5,7,7,11,0.6364
62851,-1,5,7,7,11,0.6364
62907,-1,5,7,7,11,0.6364
62961,-1,5,7,7,11,0.6364
63016,-1,5,7,7,11,0.6364
63073,-1,5,7,7,11,0.6364
63128,-1,5,7,7,11,0.6364
63278,-1,5,7,7,11,0.6364
63334,-1,5,7,7,11,0.6364
63389,-1,5,7,7,11,0.6364
63444,-1,5,7,7,11,0.6364
63500,-1,5,7,7,11,0.6364
63556,-1,5,7,7,11,0.6364
63612,-1,5,7,7,11,0.6364
63666,-1,6,12,7,11,0.6364
63721,-1,6,12,7,11,0.6364
63777,-1,6,12,7,11,0.6364
63833,-1,6,12,7,11,0.6364
63887,-1,6,12,6,7,0.8571
64036,-1,6,12,6,7,0.8571
64093,-1,6,12,6,7,0.8571
64148,-1,6,12,6,7,0.8571
64203,-1,6,12,6,10,0.6000
64263,-1,6,12,6,10,0.6000
64318,-1,6,12,6,10,0.6000
64374,-1,6,12,6,10,0.6000
64429,-1,6,12,6,10,0.6000
64483,-1,6,12,6,10,0.6000
64538,-1,6,12,6,10,0.6000
64594,-1,6,12,6,8,0.7500
64651,-1,6,12,6,8,0.7500
64706,-1,6,12,6,8,0.7500
64855,-1,6,12,6,8,0.7500
64910,-1,6,12,6,8,0.7500
64965,-1,6,12,6,8,0.7500
65020,-1,6,12,6,8,0.7500
65075,-1,6,12,6,8,0.7500
65130,-1,6,12,6,8,0.7500
65185,-1,6,12,6,8,0.7500
65242,-1,6,12,6,8,0.7500
65302,-1,6,12,6,8,0.7500
65356,-1,6,12,6,8,0.7500
65412,-1,6,12,6,8,0.7500
65468,-1,6,12,6,24,0.2500
65618,-1,6,12,6,24,0.2500
65675,-1,6,12,6,24,0.2500
65730,-1,6,12,6,24,0.2500
65785,-1,6,12,6,24,0.2500
65841,-1,6,12,6,24,0.2500
65896,-1,6,12,6,24,0.2500
65953,-1,6,12,6,24,0.2500
66009,-1,6,12,6,24,0.2500
66065,-1,6,12,6,24,0.2500
66120,-1,6,12,6,24,0.2500
66175,-1,6,12,6,24,0.2500
66230,-1,6,12,6,24,0.2500
66291,-1,6,12,6,10,0.6000
66454,-1,6,12,6,10,0.6000
66509,-1,6,12,6,10,0.6000
66563,-1,6,12,6,10,0.6000
66618,-1,6,12,6,10,0.6000
66674,-1,6,12,6,10,0.6000
66728,-1,6,12,6,10,0.6000
66784,-1,6,12,6,10,0.6000
66839,-1,6,12,6,10,0.6000
66894,-1,6,12,6,10,0.6000
66949,-1,6,12,8,24,0.3333
67005,-1,6,12,8,24,0.3333
67061,-1,6,12,8,24,0.3333
67215,-1,6,12,8,24,0.3333
67274,-1,6,12,8,24,0.3333
67330,-1,6,12,8,24,0.3333
67384,-1,6,12,8,24,0.3333
67439,-1,6,12,8,24,0.3333
67494,-1,6,12,8,24,0.3333
67550,-1,6,12,8,24,0.3333
67605,-1,6,12,8,24,0.3333
67660,-1,6,12,8,24,0.3333
67716,-1,6,12,8,24,0.3333
67771,-1,6,12,8,24,0.3333
67825,-1,6,12,8,24,0.3333
67879,-1,6,12,8,24,0.3333
68034,-1,6,12,8,24,0.3333
68091,-1,6,12,8,24,0.3333
68147,-1,6,12,8,24,0.3333
68202,-1,6,12,8,24,0.3333
68260,-1,6,12,8,24,0.3333
68316,-1,6,12,8,24,0.3333
68373,-1,6,12,8,24,0.3333
68427,-1,6,12,8,24,0.3333
68483,-1,6,12,8,24,0.3333
68539,-1,6,12,8,24,0.3333
68595,-1,6,12,8,24,0.3333
68648,-1,6,12,8,24,0.3333
68803,-1,6,12,8,24,0.3333
68858,-1,6,12,8,24,0.3333
68914,-1,6,12,8,24,0.3333
68971,-1,6,12,8,24,0.3333
69027,-1,6,12,8,24,0.3333
69083,-1,6,12,8,24,0.3333
69138,-1,6,12,8,24,0.3333
69195,-1,6,12,8,24,0.3333
69251,-1,6,12,8,19,0.4211
69309,-1,6,12,8,19,0.4211
69365,-1,6,12,8,19,0.4211
69420,-1,6,12,8,19,0.4211
69475,-1,6,12,8,19,0.4211
69633,-1,6,12,8,19,0.4211
69688,-1,6,12,8,19,0.4211
69744,-1,6,12,8,19,0.4211
69799,-1,6,12,8,19,0.4211
69855,-1,6,12,8,19,0.4211
69910,-1,6,12,8,19,0.4211
69966,-1,6,12,8,19,0.4211
70021,-1,6,12,8,19,0.4211
70076,-1,6,12,8,19,0.4211
70132,-1,6,12,8,19,0.4211
70187,-1,6,12,8,19,0.4211
70241,-1,6,12,8,19,0.4211
70400,-1,6,12,8,19,0.4211
70454,-1,6,12,8,19,0.4211
70508,-1,6,12,8,19,0.4211
70563,-1,6,12,8,19,0.4211
70618,-1,6,12,8,19,0.4211
70674,-1,6,12,8,19,0.4211
70729,-1,6,12,8,19,0.4211
70784,-1,6,12,8,19,0.4211
70839,-1,6,12,8,19,0.4211
70893,-1,6,12,8,19,0.4211
70949,-1,6,12,8,19,0.4211
71005,-1,6,12,8,19,0.4211
71060,-1,6,12,8,19,0.4211
71221,-1,6,12,8,19,0.4211
71279,-1,6,12,8,19,0.4211
71333,-1,6,12,8,19,0.4211
71389,-1,6,12,8,19,0.4211
71445,-1,6,12,8,19,0.4211
71500,-1,6,12,8,19,0.4211
71556,-1,6,12,8,19,0.4211
71611,-1,6,12,8,19,0.4211
71666,-1,6,12,8,19,0.4211
71722,-1,6,12,8,19,0.4211
71777,-1,6,12,8,19,0.4211
71833,-1,6,12,8,19,0.4211
71992,-1,6,12,8,19,0.4211
72047,-1,6,12,8,19,0.4211
72102,-1,6,12,8,19,0.4211
72158,-1,6,12,8,19,0.4211
72213,-1,6,12,8,19,0.4211
72275,-1,6,12,8,19,0.4211
72332,-1,6,12,8,19,0.4211
72388,-1,6,12,8,19,0.4211
72443,-1,6,12,8,19,0.4211
72499,-1,6,12,8,19,0.4211
72554,-1,6,12,8,19,0.4211
72609,-1,6,12,8,19,0.4211
72666,-1,6,12,8,19,0.4211
72829,-1,6,12,7,10,0.7000
72884,-1,6,12,7,10,0.7000
72940,-1,6,12,7,10,0.7000
72996,-1,6,12,7,10,0.7000
73052,-1,6,12,7,10,0.7000
73109,-1,6,12,7,10,0.7000
73165,-1,6,12,7,10,0.7000
73221,-1,6,12,7,10,0.7000
73280,-1,6,12,7,10,0.7000
73335,-1,6,12,7,10,0.7000
73391,-1,6,12,7,10,0.7000
73447,-1,6,12,7,10,0.7000
73609,-1,6,12,7,10,0.7000
73666,-1,6,12,7,10,0.7000
73721,-1,6,12,7,10,0.7000
73777,-1,6,12,7,10,0.7000
73832,-1,6,12,7,10,0.7000
73887,-1,6,12,7,10,0.7000
73943,-1,6,12,7,10,0.7000
73999,-1,6,12,7,10,0.7000
74055,-1,6,12,7,10,0.7000
74111,-1,6,12,7,10,0.7000
74167,-1,6,12,7,10,0.7000
74223,-1,6,12,7,10,0.7000
74281,-1,6,12,7,10,0.7000
74443,-1,6,12,7,10,0.7000
74499,-1,6,12,7,10,0.7000
74554,-1,6,12,7,10,0.7000
74611,-1,6,12,7,10,0.7000
74666,-1,6,12,7,10,0.7000
74722,-1,6,12,7,10,0.7000
74777,-1,6,12,7,10,0.7000
74833,-1,6,12,7,10,0.7000
74890,-1,6,12,7,10,0.7000
74944,-1,6,12,7,10,0.7000
75000,-1,6,12,7,10,0.7000
75055,-1,6,12,7,10,0.7000
75220,-1,6,14,7,12,0.5833
75281,-1,6,14,7,12,0.5833
75340,-1,6,14,7,12,0.5833
75396,-1,6,14,7,12,0.5833
75452,-1,6,14,8,24,0.3333
75508,-1,6,14,8,24,0.3333
75564,-1,6,14,8,24,0.3333
75620,-1,6,14,8,24,0.3333
75677,-1,6,14,8,24,0.3333
75734,-1,6,14,8,24,0.3333
75789,-1,6,14,8,24,0.3333
75844,-1,6,14,8,24,0.3333
75899,-1,6,14,8,24,0.3333
76064,-1,6,14,8,24,0.3333
76119,-1,6,14,8,24,0.3333
76175,-1,6,14,8,24,0.3333
76232,-1,6,14,6,18,0.3333
76292,-1,6,14,6,18,0.3333
76347,-1,6,14,6,18,0.3333
76403,-1,6,14,6,18,0.3333
76460,-1,6,14,6,18,0.3333
76516,-1,6,14,6,18,0.3333
76572,-1,6,14,6,18,0.3333
76629,-1,6,14,6,18,0.3333
76686,-1,6,14,6,18,0.3333
76855,-1,6,14,6,18,0.3333
76911,-1,6,14,6,18,0.3333
76967,-1,6,14,6,18,0.3333
77024,-1,6,14,6,18,0.3333
77080,-1,6,14,6,18,0.3333
77137,-1,6,14,6,18,0.3333
77192,-1,6,14,6,18,0.3333
77247,-1,6,14,6,18,0.3333
77307,-1,6,14,6,18,0.3333
77362,-1,6,14,6,18,0.3333
77420,-1,6,14,6,18,0.3333
77476,-1,6,14,6,18,0.3333
77532,-1,6,14,6,18,0.3333
77700,-1,6,14,6,18,0.3333
77757,-1,6,14,6,18,0.3333
77812,-1,6,14,6,18,0.3333
77868,-1,6,14,6,18,0.3333
77924,-1,6,14,6,18,0.3333
77979,-1,6,14,6,18,0.3333
78035,-1,6,14,6,18,0.3333
78090,-1,6,14,6,18,0.3333
78147,-1,6,14,6,18,0.3333
78203,-1,6,14,6,18,0.3333
78263,-1,6,14,6,18,0.3333
78318,-1,6,14,6,18,0.3333
78487,-1,6,14,6,18,0.3333
78544,-1,6,14,6,18,0.3333
78599,-1,6,14,6,18,0.3333
78655,-1,6,14,6,18,0.3333
78711,-1,6,14,8,24,0.3333
78766,-1,7,21,8,24,0.3333
78822,-1,7,21,6,12,0.5000
78878,-1,7,21,6,12,0.5000
78934,-1,7,21,6,12,0.5000
78991,-1,7,21,6,12,0.5000
79047,-1,7,21,6,12,0.5000
79101,-1,7,21,6,12,0.5000
79158,-1,7,21,6,12,0.5000
79336,-1,7,21,6,12,0.5000
79391,-1,7,21,6,12,0.5000
79446,-1,7,21,6,12,0.5000
79502,-1,7,21,6,12,0.5000
79557,-1,7,21,6,12,0.5000
79613,-1,7,21,7,10,0.7000
79669,-1,7,21,6,9,0.6667
79724,-1,7,21,6,9,0.6667
79780,-1,7,21,6,9,0.6667
79836,-1,7,21,6,9,0.6667
79891,-1,7,21,6,9,0.6667
79947,-1,7,21,6,9,0.6667
80118,-1,7,21,6,9,0.6667
80173,-1,7,21,6,9,0.6667
80228,-1,7,21,6,9,0.6667
80290,-1,7,21,6,9,0.6667
80346,-1,7,21,6,9,0.6667
80402,-1,7,21,6,9,0.6667
80458,-1,7,21,6,9,0.6667
80515,-1,7,21,6,9,0.6667
80571,-1,7,21,6,9,0.6667
80627,-1,7,21,6,9,0.6667
80683,-1,7,21,6,9,0.6667
80737,-1,7,21,6,9,0.6667
80793,-1,7,21,6,9,0.6667
80964,-1,7,21,6,9,0.6667
81021,-1,7,21,6,9,0.6667
81077,-1,7,21,6,9,0.6667
81133,-1,7,21,6,9,0.6667
81189,-1,7,21,6,9,0.6667
81244,-1,7,21,6,9,0.6667
81306,-1,7,21,6,9,0.6667
81362,-1,7,21,6,9,0.6667
81417,-1,7,21,6,9,0.6667
81472,-1,7,21,6,9,0.6667
81528,-1,7,21,6,9,0.6667
81584,-1,7,21,6,9,0.6667
81758,-1,7,21,6,9,0.6667
81815,-1,7,21,6,9,0.6667
81871,-1,7,21,7,9,0.7778
81928,-1,7,21,7,9,0.7778
81985,-1,7,21,7,9,0.7778
82040,-1,7,21,6,15,0.4000
82095,-1,7,21,6,15,0.4000
82151,-1,7,21,6,15,0.4000
82206,-1,7,21,6,15,0.4000
82269,-1,7,21,6,15,0.4000
82325,-1,7,21,6,15,0.4000
82380,-1,7,21,6,15,0.4000
82436,-1,7,21,6,15,0.4000
82609,-1,7,21,6,15,0.4000
82665,-1,7,21,6,15,0.4000
82721,-1,7,21,6,15,0.4000
82777,-1,7,21,6,15,0.4000
82834,-1,7,21,6,15,0.4000
82890,-1,7,21,6,15,0.4000
82946,-1,7,21,6,15,0.4000
83002,-1,7,21,6,15,0.4000
83057,-1,7,21,6,15,0.4000
83112,-1,7,21,6,15,0.4000
83167,-1,7,21,6,15,0.4000
83223,-1,7,21,6,15,0.4000
83405,-1,7,21,6,15,0.4000
83461,-1,7,21,6,15,0.4000
83516,-1,7,21,7,8,0.8750
83572,-1,7,21,7,8,0.8750
83627,-1,7,21,7,8,0.8750
83683,-1,7,21,7,8,0.8750
83738,-1,7,21,7,8,0.8750
83793,-1,7,21,7,8,0.8750
83849,-1,7,21,7,8,0.8750
83904,-1,7,21,7,8,0.8750
83960,-1,7,21,7,8,0.8750
84016,-1,7,21,7,8,0.8750
84073,-1,7,21,7,8,0.8750
84254,-1,7,21,7,8,0.8750
84312,-1,7,21,7,8,0.8750
84367,-1,7,21,7,8,0.8750
84422,-1,7,21,7,8,0.8750
84477,-1,7,21,7,8,0.8750
84532,-1,7,21,7,8,0.8750
84588,-1,7,21,7,8,0.8750
84644,-1,7,21,7,8,0.8750
84700,-1,7,21,7,8,0.8750
84757,-1,7,21,7,8,0.8750
84814,-1,7,21,7,8,0.8750
84869,-1,7,21,7,8,0.8750
85046,-1,7,21,7,8,0.8750
85102,-1,7,21,7,8,0.8750
85156,-1,7,21,7,8,0.8750
85212,-1,7,21,7,8,0.8750
85272,-1,7,21,7,8,0.8750
85329,-1,7,21,7,8,0.8750
85384,-1,7,21,7,8,0.8750
85440,-1,7,21,7,8,0.8750
85498,-1,7,21,7,8,0.8750
85553,-1,7,21,7,8,0.8750
85609,-1,7,21,7,8,0.8750
85665,-1,7,21,7,8,0.8750
85720,-1,7,21,7,8,0.8750
85897,-1,7,21,7,8,0.8750
85953,-1,7,21,7,8,0.8750
86008,-1,7,21,7,8,0.8750
86074,-1,7,21,7,8,0.8750
86129,-1,7,21,7,8,0.8750
86185,-1,7,21,7,8,0.8750
86240,-1,7,21,7,8,0.8750
86300,-1,7,21,7,8,0.8750
86357,-1,7,21,7,8,0.8750
86414,-1,7,21,7,8,0.8750
86469,-1,7,21,7,8,0.8750
86524,-1,7,21,7,8,0.8750
86704,-1,7,21,7,8,0.8750
86759,-1,7,21,7,8,0.8750
86815,-1,7,21,7,8,0.8750
86872,-1,7,21,7,8,0.8750
86929,-1,7,21,7,8,0.8750
86985,-1,7,21,7,8,0.8750
87041,-1,7,21,7,8,0.8750
87096,-1,7,21,7,8,0.8750
87152,-1,7,21,7,8,0.8750
87207,-1,7,21,7,8,0.8750
87268,-1,7,21,7,8,0.8750
87324,-1,7,21,7,8,0.8750
87380,-1,7,21,7,8,0.8750
87565,-1,7,21,7,8,0.8750
87619,-1,7,21,7,8,0.8750
87675,-1,7,21,7,8,0.8750
87731,-1,7,21,7,8,0.8750
87786,-1,7,21,7,8,0.8750
87842,-1,7,21,7,8,0.8750
87897,-1,7,21,7,8,0.8750
87952,-1,7,21,7,8,0.8750
88008,-1,7,21,7,8,0.8750
88063,-1,7,21,7,8,0.8750
88119,-1,7,21,7,8,0.8750
88174,-1,7,21,7,8,0.8750
88360,-1,7,21,7,8,0.8750
88415,-1,7,21,7,8,0.8750
88470,-1,7,21,7,8,0.8750
88526,-1,7,21,7,8,0.8750
88583,-1,7,21,7,8,0.8750
88638,-1,7,21,7,8,0.8750
88693,-1,7,21,7,8,0.8750
88749,-1,7,21,7,8,0.8750
88805,-1,7,21,7,8,0.8750
88861,-1,7,21,7,8,0.8750
88917,-1,7,21,7,8,0.8750
88973,-1,7,21,7,8,0.8750
89029,-1,7,21,7,8,0.8750
89212,-1,7,21,7,8,0.8750
89271,-1,7,21,7,8,0.8750
89327,-1,7,21,7,8,0.8750
89384,-1,7,21,7,8,0.8750
